,0
1195,0.5369745
1196,0.5371235
1197,0.5373798
1198,0.53791183
1199,0.5379493
1200,0.53902704
1201,0.53908145
1202,0.53916836
1203,0.53923476
1204,0.54009616
1205,0.54069746
1206,0.54126436
1207,0.5416213
1208,0.5438657
1209,0.54401934
1210,0.5445898
1211,0.54505575
1212,0.54522645
1213,0.5452689
1214,0.5455579
1215,0.5457124
1216,0.5462726
1217,0.5462861
1218,0.5465346
1219,0.5465354
1220,0.54668117
1221,0.5468181
1222,0.5477637
1223,0.5479937
1224,0.5481829
1225,0.54835755
1226,0.54837966
1227,0.54848003
1228,0.54849774
1229,0.54854554
1230,0.5491944
1231,0.5492747
1232,0.5494739
1233,0.54959065
1234,0.54961836
1235,0.5496551
1236,0.54981697
1237,0.55094975
1238,0.55109215
1239,0.55156344
1240,0.5516289
1241,0.5519129
1242,0.5519287
1243,0.55236614
1244,0.5523847
1245,0.55293554
1246,0.5534806
1247,0.5535431
1248,0.5542776
1249,0.5544083
1250,0.5546518
1251,0.55505264
1252,0.5562552
1253,0.5564341
1254,0.55645794
1255,0.55664045
1256,0.5569305
1257,0.556994
1258,0.55709094
1259,0.5572971
1260,0.557891
1261,0.5585492
1262,0.5587689
1263,0.5590762
1264,0.55943245
1265,0.5599015
1266,0.56006336
1267,0.5606088
1268,0.56073225
1269,0.5609466
1270,0.56228113
1271,0.56234777
1272,0.56237596
1273,0.5631383
1274,0.56339777
1275,0.563761
1276,0.5642675
1277,0.5647181
1278,0.565155
1279,0.5660739
1280,0.5662335
1281,0.5684027
1282,0.56845653
1283,0.56878406
1284,0.56904644
1285,0.57046545
1286,0.57069325
1287,0.5722914
1288,0.5723982
1289,0.57248986
1290,0.5727108
1291,0.5729813
1292,0.5737189
1293,0.57473534
1294,0.57481587
1295,0.5761679
1296,0.5764965
1297,0.5775484
1298,0.5777939
1299,0.5784433
1300,0.5786816
1301,0.5787711
1302,0.5788271
1303,0.5788698
1304,0.5797106
1305,0.580046
1306,0.58058834
1307,0.5807976
1308,0.5817016
1309,0.5817063
1310,0.5824815
1311,0.58252645
1312,0.58333856
1313,0.58383465
1314,0.58452004
1315,0.5848603
1316,0.58512914
1317,0.58519673
1318,0.5858147
1319,0.58620316
1320,0.5870293
1321,0.5874068
1322,0.58749145
1323,0.58774066
1324,0.5881161
1325,0.5881532
1326,0.58833945
1327,0.5887076
1328,0.5887971
1329,0.5893343
1330,0.5895331
1331,0.58968836
1332,0.5906044
1333,0.5907002
1334,0.59110767
1335,0.59130013
1336,0.59197
1337,0.59203404
1338,0.5920889
1339,0.5921093
1340,0.5926323
1341,0.59266067
1342,0.5931635
1343,0.59334713
1344,0.5946511
1345,0.5949728
1346,0.5957399
1347,0.5959406
1348,0.5963933
1349,0.5966577
1350,0.59720546
1351,0.59783393
1352,0.5978894
1353,0.59812176
1354,0.59877396
1355,0.59965044
1356,0.59990686
1357,0.6002271
1358,0.60089654
1359,0.60095316
1360,0.6014197
1361,0.60157394
1362,0.601663
1363,0.6018367
1364,0.6018662
1365,0.60255873
1366,0.6038111
1367,0.6039819
1368,0.6043813
1369,0.6045151
1370,0.6050393
1371,0.6063375
1372,0.60683227
1373,0.6069981
1374,0.60812795
1375,0.6084949
1376,0.61032814
1377,0.61037123
1378,0.61186033
1379,0.6124981
1380,0.6127665
1381,0.6128978
1382,0.614454
1383,0.61446875
1384,0.6149795
1385,0.6157981
1386,0.6164773
1387,0.61675495
1388,0.6168029
1389,0.6169153
1390,0.6175666
1391,0.61813366
1392,0.6197778
1393,0.6204307
1394,0.6208662
1395,0.621641
1396,0.62183654
1397,0.62323356
1398,0.6234237
1399,0.6237909
1400,0.62424743
1401,0.6248366
1402,0.62594694
1403,0.6261354
1404,0.62622726
1405,0.6263954
1406,0.6266678
1407,0.62667644
1408,0.6272352
1409,0.6279101
1410,0.6280491
1411,0.62910384
1412,0.6292258
1413,0.629245
1414,0.6297834
1415,0.63088
1416,0.6310907
1417,0.6316047
1418,0.6316154
1419,0.6317895
1420,0.6329295
1421,0.6330386
1422,0.63320243
1423,0.6346787
1424,0.63501513
1425,0.63507444
1426,0.6362841
1427,0.6363181
1428,0.63631994
1429,0.63639176
1430,0.6369268
1431,0.63743997
1432,0.6379922
1433,0.6392731
1434,0.63949424
1435,0.6405564
1436,0.6414549
1437,0.6422127
1438,0.6422292
1439,0.64228874
1440,0.64234495
1441,0.643359
1442,0.6435505
1443,0.64402044
1444,0.64409333
1445,0.64449155
1446,0.64475876
1447,0.6447747
1448,0.6453714
1449,0.64593405
1450,0.647544
1451,0.64823776
1452,0.6484391
1453,0.64857155
1454,0.64882135
1455,0.64931023
1456,0.6494306
1457,0.64949685
1458,0.6496236
1459,0.6499337
1460,0.6511294
1461,0.6513048
1462,0.6516428
1463,0.6529165
1464,0.6529239
1465,0.6529297
1466,0.65306884
1467,0.6533173
1468,0.6534273
1469,0.65395766
1470,0.65398425
1471,0.6539972
1472,0.6547296
1473,0.6549105
1474,0.6554625
1475,0.6558277
1476,0.6564198
1477,0.65651417
1478,0.65675306
1479,0.6568312
1480,0.6568673
1481,0.65830356
1482,0.65899235
1483,0.6592846
1484,0.6594178
1485,0.660082
1486,0.6600982
1487,0.66044223
1488,0.6605167
1489,0.6605273
1490,0.6605457
1491,0.66143775
1492,0.6618335
1493,0.6619249
1494,0.6621301
1495,0.662734
1496,0.6629096
1497,0.66425055
1498,0.6643851
1499,0.6647405
1500,0.66569585
1501,0.66587985
1502,0.6662155
1503,0.66639054
1504,0.6663929
1505,0.66654974
1506,0.666773
1507,0.6668638
1508,0.66695327
1509,0.66704285
1510,0.66708624
1511,0.6678016
1512,0.66796
1513,0.66837114
1514,0.6686804
1515,0.66901994
1516,0.66911364
1517,0.67048335
1518,0.6708323
1519,0.67084605
1520,0.6711995
1521,0.6715072
1522,0.67218375
1523,0.67245966
1524,0.6733393
1525,0.67460185
1526,0.67484915
1527,0.67570686
1528,0.6759193
1529,0.6768676
1530,0.6770583
1531,0.67724705
1532,0.67760104
1533,0.67809135
1534,0.6780926
1535,0.6780948
1536,0.67809755
1537,0.67823774
1538,0.67881924
1539,0.6790812
1540,0.67968005
1541,0.6800216
1542,0.6803551
1543,0.6806474
1544,0.6808582
1545,0.68196136
1546,0.6821576
1547,0.6823561
1548,0.68272
1549,0.6828047
1550,0.68290496
1551,0.68321276
1552,0.6832258
1553,0.6835833
1554,0.6836073
1555,0.6837648
1556,0.68395215
1557,0.68420887
1558,0.6843066
1559,0.6845402
1560,0.6851921
1561,0.6852439
1562,0.68535495
1563,0.6853757
1564,0.68544906
1565,0.68562883
1566,0.68595904
1567,0.6862351
1568,0.6865052
1569,0.68667954
1570,0.6875303
1571,0.6877701
1572,0.68813616
1573,0.68826044
1574,0.68839
1575,0.6887728
1576,0.689286
1577,0.68972135
1578,0.6898666
1579,0.6909134
1580,0.6910343
1581,0.69135994
1582,0.6918109
1583,0.69182795
1584,0.692854
1585,0.6930455
1586,0.69372714
1587,0.6950082
1588,0.69544804
1589,0.6955269
1590,0.6957279
1591,0.6963651
1592,0.6975814
1593,0.69794595
1594,0.6984266
1595,0.6984452
1596,0.69892
1597,0.69906265
1598,0.6991736
1599,0.6993499
1600,0.6997518
1601,0.70013785
1602,0.7004528
1603,0.70051086
1604,0.7008178
1605,0.7012769
1606,0.70186734
1607,0.7019858
1608,0.70253956
1609,0.7026638
1610,0.7027889
1611,0.7028844
1612,0.7030388
1613,0.7042881
1614,0.70429057
1615,0.70435256
1616,0.7043721
1617,0.7047127
1618,0.7050784
1619,0.7051096
1620,0.705959
1621,0.70672053
1622,0.7082261
1623,0.70831096
1624,0.708531
1625,0.70874614
1626,0.70878917
1627,0.70916814
1628,0.7092343
1629,0.71000016
1630,0.7110166
1631,0.7111226
1632,0.7128643
1633,0.71362185
1634,0.7140876
1635,0.7143743
1636,0.71614915
1637,0.7161772
1638,0.7164176
1639,0.7164557
1640,0.7171799
1641,0.7176997
1642,0.7178692
1643,0.7182478
1644,0.7190699
1645,0.7191133
1646,0.7191549
1647,0.72064453
1648,0.72104895
1649,0.7211851
1650,0.72121066
1651,0.72125745
1652,0.72133493
1653,0.72147965
1654,0.721942
1655,0.72209746
1656,0.7227198
1657,0.72327363
1658,0.72398484
1659,0.7250142
1660,0.7251107
1661,0.72556674
1662,0.7263762
1663,0.7264933
1664,0.7274747
1665,0.7280554
1666,0.7283845
1667,0.7292187
1668,0.7295878
1669,0.7305901
1670,0.731277
